series,iso3,country,year,value,lower_bound,upper_bound,sex,age,reporting_type,nature,unit_code,source,is_headline
SH_TBS_INCD,ECU,Ecuador,2013,47.0,38.0,57.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2014,44.0,36.0,53.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2015,42.0,34.0,50.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2016,42.0,34.0,51.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2017,44.0,36.0,54.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2018,45.0,36.0,54.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2019,46.0,37.0,56.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2020,38.0,31.0,46.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2021,41.0,33.0,49.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2022,50.0,40.0,60.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2023,59.0,48.0,71.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,ECU,Ecuador,2024,66.0,54.0,80.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2000,58.0,47.0,70.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2001,53.0,43.0,63.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2002,52.0,42.0,63.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2003,43.0,35.0,52.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2004,41.0,34.0,50.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2005,50.0,40.0,60.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2006,44.0,36.0,53.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2007,43.0,35.0,52.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2008,43.0,35.0,51.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2009,40.0,33.0,49.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2010,39.0,32.0,47.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2011,43.0,35.0,52.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2012,46.0,38.0,56.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2013,48.0,39.0,58.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2014,48.0,39.0,58.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2015,53.0,43.0,64.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2016,65.0,53.0,78.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2017,77.0,63.0,93.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2018,76.0,62.0,91.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2019,63.0,51.0,76.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2020,42.0,34.0,51.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2021,39.0,32.0,47.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2022,51.0,41.0,61.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2023,86.0,70.0,103.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,SLV,El Salvador,2024,116.0,94.0,139.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2000,28.0,23.0,34.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2001,23.0,18.0,27.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2002,27.0,22.0,32.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2003,24.0,19.0,29.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2004,29.0,24.0,35.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2005,33.0,27.0,39.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2006,31.0,25.0,37.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2007,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2008,26.0,21.0,32.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2009,23.0,19.0,28.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2010,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2011,23.0,19.0,28.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2012,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2013,24.0,20.0,29.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2014,23.0,18.0,27.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2015,23.0,19.0,28.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2016,22.0,18.0,27.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2017,23.0,19.0,28.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2018,24.0,19.0,29.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2019,24.0,20.0,29.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2020,18.0,15.0,21.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2021,20.0,16.0,24.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2022,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2023,29.0,24.0,35.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,GTM,Guatemala,2024,28.0,23.0,34.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2000,280.0,228.0,338.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2001,200.0,162.0,240.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2002,161.0,131.0,194.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2003,133.0,108.0,160.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2004,108.0,88.0,130.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2005,92.0,75.0,111.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2006,84.0,68.0,101.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2007,69.0,56.0,83.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2008,67.0,55.0,81.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2009,66.0,54.0,79.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2010,62.0,50.0,74.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2011,66.0,54.0,80.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2012,59.0,48.0,71.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2013,55.0,45.0,67.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2014,49.0,40.0,60.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2015,49.0,40.0,59.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2016,48.0,39.0,58.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2017,46.0,37.0,55.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2018,45.0,37.0,54.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2019,38.0,31.0,45.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2020,38.0,31.0,45.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2021,38.0,31.0,45.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2022,38.0,31.0,45.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2023,38.0,31.0,45.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,HND,Honduras,2024,38.0,31.0,45.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2000,37.0,30.0,44.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2001,36.0,29.0,44.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2002,33.0,27.0,40.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2003,34.0,28.0,41.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2004,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2005,31.0,25.0,37.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2006,29.0,23.0,35.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2007,28.0,23.0,34.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2008,28.0,23.0,34.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2009,27.0,22.0,33.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2010,28.0,23.0,34.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2011,27.0,22.0,32.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2012,26.0,21.0,32.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2013,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2014,25.0,21.0,30.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2015,25.0,20.0,30.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2016,25.0,20.0,30.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2017,25.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2018,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2019,26.0,21.0,31.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2020,26.0,21.0,32.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2021,27.0,22.0,32.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2022,27.0,22.0,33.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2023,28.0,22.0,33.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,MEX,Mexico,2024,28.0,23.0,34.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2000,125.0,101.0,150.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2001,120.0,98.0,145.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2002,98.0,80.0,118.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2003,102.0,83.0,123.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2004,94.0,77.0,114.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2005,77.0,63.0,93.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2006,75.0,61.0,90.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
SH_TBS_INCD,NIC,Nicaragua,2007,80.0,65.0,97.0,_T,_T,G,G,PER_100000_POP,WHO Global Tuberculosis Report 2025 (https://www.who.int/teams/global-tuberculosis-programme/data),True
